image,box_index,class_id,number_candidate,word_candidate,final_text,final_type,final_score
661.jpg,2,15,৬,,৬,number,100.00
661.jpg,3,3,,,,,
661.jpg,4,4,,,,,
661.jpg,5,5,,,,,
661.jpg,6,6,,,,,
661.jpg,7,7,৭,,৭,number,82.76
661.jpg,8,8,৮,,৮,number,25.67
661.jpg,ALL,N/A,৬,,৬,summary,N/A
648.jpg,1,82,,,,,
648.jpg,2,22,,,,,
648.jpg,3,3,,,,,
648.jpg,4,4,৪,,৪,number,13.02
648.jpg,5,5,,,,,
648.jpg,6,6,,,,,
648.jpg,7,7,,,,,
648.jpg,8,8,,,,,
648.jpg,ALL,N/A,৪,,৪,summary,N/A
1953.jpg,1,63,,,,,
1953.jpg,2,10,,মেট্রো,মেট্রো,word,66.08
1953.jpg,3,27,,,,,
1953.jpg,4,1,,,,,
1953.jpg,5,1,১,,১,number,21.53
1953.jpg,6,0,,,,,
1953.jpg,7,6,,,,,
1953.jpg,8,3,,,,,
1953.jpg,9,5,,,,,
1953.jpg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
2035.jpg,1,49,,ঢাকা,ঢাকা,word,80.30
2035.jpg,2,10,,মেট্রো,মেট্রো,word,82.71
2035.jpg,3,19,,,,,
2035.jpg,4,1,১,,১,number,90.08
2035.jpg,5,8,,,,,
2035.jpg,6,5,৫,,৫,number,10.66
2035.jpg,7,0,,,,,
2035.jpg,8,3,,,,,
2035.jpg,9,1,১,,১,number,98.39
2035.jpg,ALL,N/A,১,ঢাকা,ঢাকা ১,summary,N/A
570.jpg,1,52,,,,,
570.jpg,2,18,,,,,
570.jpg,3,3,,,,,
570.jpg,4,4,,,,,
570.jpg,5,5,,,,,
570.jpg,6,6,৬,,৬,number,13.22
570.jpg,7,7,,,,,
570.jpg,8,8,৩,,৩,number,18.74
570.jpg,ALL,N/A,৬,,৬,summary,N/A
1540.jpg,1,92,,,,,
1540.jpg,2,20,,,,,
1540.jpg,3,1,,,,,
1540.jpg,4,4,,,,,
1540.jpg,5,3,৩,,৩,number,80.18
1540.jpg,6,3,৩,,৩,number,99.65
1540.jpg,7,8,৮,,৮,number,95.97
1540.jpg,8,5,,,,,
1540.jpg,ALL,N/A,৩,,৩,summary,N/A
1093.jpg,1,61,,জয়পুরহাট,জয়পুরহাট,word,80.79
1093.jpg,2,29,,,,,
1093.jpg,3,5,,,,,
1093.jpg,4,6,৬,,৬,number,99.68
1093.jpg,5,7,,,,,
1093.jpg,6,8,৮,,৮,number,99.06
1093.jpg,7,0,,,,,
1093.jpg,8,1,,,,,
1093.jpg,ALL,N/A,৬,জয়পুরহাট,জয়পুরহাট ৬,summary,N/A
1194.jpg,1,68,,লালমনিরহাট,লালমনিরহাট,word,98.92
1194.jpg,2,25,,,,,
1194.jpg,3,1,১,,১,number,99.08
1194.jpg,4,1,১,,১,number,93.59
1194.jpg,5,1,১,,১,number,99.99
1194.jpg,6,1,১,,১,number,99.94
1194.jpg,7,0,,,,,
1194.jpg,8,6,৬,,৬,number,100.00
1194.jpg,ALL,N/A,১,লালমনিরহাট,লালমনিরহাট ১,summary,N/A
2664.jpg,1,44,,,,,
2664.jpg,2,10,,,,,
2664.jpg,3,20,,,,,
2664.jpg,4,1,,,,,
2664.jpg,5,8,,,,,
2664.jpg,6,5,,,,,
2664.jpg,7,3,,,,,
2664.jpg,8,3,,,,,
2664.jpg,9,6,,,,,
2664.jpg,ALL,N/A,,,N/A,summary,N/A
1909.jpg,1,39,,,,,
1909.jpg,2,10,৫,,৫,number,27.24
1909.jpg,3,20,,,,,
1909.jpg,4,1,১,,১,number,72.68
1909.jpg,5,2,,,,,
1909.jpg,6,4,,,,,
1909.jpg,7,3,,,,,
1909.jpg,8,1,,,,,
1909.jpg,9,0,,,,,
1909.jpg,ALL,N/A,৫,,৫,summary,N/A
2476.jpg,1,58,,যশোর,যশোর,word,99.69
2476.jpg,2,20,,,,,
2476.jpg,3,1,১,,১,number,99.99
2476.jpg,4,4,,,,,
2476.jpg,5,2,,,,,
2476.jpg,6,4,,,,,
2476.jpg,7,3,,,,,
2476.jpg,8,3,,,,,
2476.jpg,ALL,N/A,১,যশোর,যশোর ১,summary,N/A
338.jpg,1,49,,ঢাকা,ঢাকা,word,85.85
338.jpg,2,10,,,,,
338.jpg,3,18,,,,,
338.jpg,4,2,,,,,
338.jpg,5,1,,,,,
338.jpg,6,7,,,,,
338.jpg,7,3,,,,,
338.jpg,8,4,,,,,
338.jpg,9,2,,,,,
338.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
2296.jpg,1,49,,,,,
2296.jpg,2,10,,,,,
2296.jpg,3,22,,,,,
2296.jpg,4,1,১,,১,number,43.00
2296.jpg,5,1,,,,,
2296.jpg,6,1,,,,,
2296.jpg,7,1,,,,,
2296.jpg,8,6,,,,,
2296.jpg,9,0,,,,,
2296.jpg,ALL,N/A,১,,১,summary,N/A
2299.jpg,1,49,,ঢাকা,ঢাকা,word,84.18
2299.jpg,2,10,,মেট্রো,মেট্রো,word,69.22
2299.jpg,3,22,,,,,
2299.jpg,4,1,,,,,
2299.jpg,5,1,১,,১,number,99.95
2299.jpg,6,1,,,,,
2299.jpg,7,2,,,,,
2299.jpg,8,7,,,,,
2299.jpg,9,9,,,,,
2299.jpg,ALL,N/A,১,ঢাকা,ঢাকা ১,summary,N/A
2256.jpg,1,83,,,,,
2256.jpg,2,31,,,,,
2256.jpg,3,1,,,,,
2256.jpg,4,1,,,,,
2256.jpg,5,0,,,,,
2256.jpg,6,4,,,,,
2256.jpg,7,0,,,,,
2256.jpg,8,6,,,,,
2256.jpg,ALL,N/A,,,N/A,summary,N/A
2372.jpg,1,49,,,,,
2372.jpg,2,10,,,,,
2372.jpg,3,13,,,,,
2372.jpg,4,1,,,,,
2372.jpg,5,3,,,,,
2372.jpg,6,7,,,,,
2372.jpg,7,0,,,,,
2372.jpg,8,1,১,,১,number,100.00
2372.jpg,9,0,,,,,
2372.jpg,ALL,N/A,১,,১,summary,N/A
88.jpeg,1,39,,বরিশাল,বরিশাল,word,73.10
88.jpeg,2,25,,,,,
88.jpeg,3,1,,,,,
88.jpeg,4,1,,,,,
88.jpeg,5,1,,,,,
88.jpeg,6,3,,,,,
88.jpeg,7,7,,,,,
88.jpeg,8,8,৮,,৮,number,41.79
88.jpeg,ALL,N/A,৮,বরিশাল,বরিশাল ৮,summary,N/A
2642.jpg,1,43,,,,,
2642.jpg,2,25,,,,,
2642.jpg,3,3,,,,,
2642.jpg,4,7,,,,,
2642.jpg,5,5,৫,,৫,number,98.89
2642.jpg,6,4,৪,,৪,number,69.93
2642.jpg,7,1,১,,১,number,91.41
2642.jpg,8,1,১,,১,number,87.41
2642.jpg,ALL,N/A,১,,১,summary,N/A
1063.jpg,1,68,,,,,
1063.jpg,2,20,,,,,
1063.jpg,3,1,,,,,
1063.jpg,4,2,১,,১,number,45.96
1063.jpg,5,1,,,,,
1063.jpg,6,1,,,,,
1063.jpg,7,0,,,,,
1063.jpg,8,3,৩,,৩,number,98.91
1063.jpg,ALL,N/A,১,,১,summary,N/A
2383.jpg,1,49,,ঢাকা,ঢাকা,word,93.50
2383.jpg,2,10,,,,,
2383.jpg,3,13,৮,,৮,number,73.42
2383.jpg,4,1,১,,১,number,67.32
2383.jpg,5,3,,,,,
2383.jpg,6,7,৭,,৭,number,83.57
2383.jpg,7,0,,,,,
2383.jpg,8,1,১,,১,number,98.20
2383.jpg,9,0,,,,,
2383.jpg,ALL,N/A,১,ঢাকা,ঢাকা ১,summary,N/A
691.jpg,1,84,,,,,
691.jpg,2,20,,,,,
691.jpg,3,7,,,,,
691.jpg,4,8,,,,,
691.jpg,5,9,,,,,
691.jpg,6,0,,,,,
691.jpg,7,1,,,,,
691.jpg,8,2,,,,,
691.jpg,ALL,N/A,,,N/A,summary,N/A
2620.jpg,1,65,,,,,
2620.jpg,2,20,,,,,
2620.jpg,3,1,১,,১,number,95.53
2620.jpg,4,1,১,,১,number,82.79
2620.jpg,5,1,১,,১,number,98.78
2620.jpg,6,1,১,,১,number,99.99
2620.jpg,7,3,,,,,
2620.jpg,8,7,,,,,
2620.jpg,ALL,N/A,১,,১,summary,N/A
2146.jpg,1,49,৮,,৮,number,16.37
2146.jpg,2,10,,মেট্রো,মেট্রো,word,79.16
2146.jpg,3,18,,,,,
2146.jpg,4,3,,,,,
2146.jpg,5,4,,,,,
2146.jpg,6,5,,,,,
2146.jpg,7,0,,,,,
2146.jpg,8,3,,,,,
2146.jpg,9,5,,,,,
2146.jpg,ALL,N/A,৮,মেট্রো,মেট্রো ৮,summary,N/A
77.jpg,1,63,,খুলনা,খুলনা,word,99.98
77.jpg,2,10,,মেট্রো,মেট্রো,word,99.87
77.jpg,3,27,,,,,
77.jpg,4,1,,,,,
77.jpg,5,1,১,,১,number,73.10
77.jpg,6,0,,,,,
77.jpg,7,0,,,,,
77.jpg,8,8,৮,,৮,number,17.90
77.jpg,9,3,,,,,
77.jpg,ALL,N/A,১,খুলনা,খুলনা ১,summary,N/A
2203.jpg,1,49,,,,,
2203.jpg,2,10,,,,,
2203.jpg,3,18,,,,,
2203.jpg,4,1,,,,,
2203.jpg,5,5,,,,,
2203.jpg,6,0,,,,,
2203.jpg,7,0,০,,০,number,67.16
2203.jpg,8,5,,,,,
2203.jpg,9,5,,,,,
2203.jpg,ALL,N/A,০,,০,summary,N/A
2655.jpg,1,47,,কক্সবাজার,কক্সবাজার,word,65.67
2655.jpg,2,20,,,,,
2655.jpg,3,1,১,,১,number,99.91
2655.jpg,4,1,১,,১,number,100.00
2655.jpg,5,7,,,,,
2655.jpg,6,9,৯,,৯,number,99.86
2655.jpg,7,0,,,,,
2655.jpg,8,5,,,,,
2655.jpg,ALL,N/A,১,কক্সবাজার,কক্সবাজার ১,summary,N/A
1298.jpg,1,77,,,,,
1298.jpg,2,31,,,,,
1298.jpg,3,0,,,,,
1298.jpg,4,1,১,,১,number,99.65
1298.jpg,5,1,১,,১,number,99.66
1298.jpg,6,8,৮,,৮,number,34.85
1298.jpg,7,9,,,,,
1298.jpg,8,9,,,,,
1298.jpg,ALL,N/A,১,,১,summary,N/A
2562.jpg,1,49,,,,,
2562.jpg,2,10,,,,,
2562.jpg,3,13,৮,,৮,number,21.17
2562.jpg,4,1,,,,,
2562.jpg,5,4,,,,,
2562.jpg,6,1,,,,,
2562.jpg,7,4,,,,,
2562.jpg,8,4,,,,,
2562.jpg,9,2,,,,,
2562.jpg,ALL,N/A,৮,,৮,summary,N/A
1349.jpg,1,89,,রাজশাহী,রাজশাহী,word,93.26
1349.jpg,2,20,,,,,
1349.jpg,3,1,১,,১,number,100.00
1349.jpg,4,4,,,,,
1349.jpg,5,3,৩,,৩,number,99.85
1349.jpg,6,2,২,,২,number,83.48
1349.jpg,7,9,,,,,
1349.jpg,8,0,,,,,
1349.jpg,ALL,N/A,১,রাজশাহী,রাজশাহী ১,summary,N/A
989.jpg,1,54,,,,,
989.jpg,2,25,,,,,
989.jpg,3,1,,,,,
989.jpg,4,1,,,,,
989.jpg,5,1,,,,,
989.jpg,6,2,,,,,
989.jpg,7,9,,,,,
989.jpg,8,8,,,,,
989.jpg,ALL,N/A,,,N/A,summary,N/A
592.jpg,1,55,,,,,
592.jpg,2,21,,,,,
592.jpg,3,1,,,,,
592.jpg,4,4,,,,,
592.jpg,5,7,,,,,
592.jpg,6,8,,,,,
592.jpg,7,9,,,,,
592.jpg,8,2,,,,,
592.jpg,ALL,N/A,,,N/A,summary,N/A
1462.jpg,1,74,,,,,
1462.jpg,2,20,,,,,
1462.jpg,3,1,,,,,
1462.jpg,4,4,,,,,
1462.jpg,5,4,,,,,
1462.jpg,6,8,৮,,৮,number,65.99
1462.jpg,7,3,,,,,
1462.jpg,8,0,,,,,
1462.jpg,ALL,N/A,৮,,৮,summary,N/A
402.jpg,1,42,,,,,
402.jpg,2,34,,,,,
402.jpg,3,5,,,,,
402.jpg,4,6,৬,,৬,number,100.00
402.jpg,5,7,৭,,৭,number,96.86
402.jpg,6,8,,,,,
402.jpg,7,9,,,,,
402.jpg,8,0,,,,,
402.jpg,ALL,N/A,৬,,৬,summary,N/A
240.jpg,1,49,,,,,
240.jpg,2,10,,,,,
240.jpg,3,19,,,,,
240.jpg,4,1,,,,,
240.jpg,5,7,,,,,
240.jpg,6,4,,,,,
240.jpg,7,6,,,,,
240.jpg,8,0,,,,,
240.jpg,9,7,,,,,
240.jpg,ALL,N/A,,,N/A,summary,N/A
1702.jpg,1,93,,শরীয়তপুর,শরীয়তপুর,word,84.58
1702.jpg,2,14,,,,,
1702.jpg,3,1,,,,,
1702.jpg,4,2,১,,১,number,99.45
1702.jpg,5,3,,,,,
1702.jpg,6,4,,,,,
1702.jpg,7,5,,,,,
1702.jpg,8,6,৬,,৬,number,87.53
1702.jpg,ALL,N/A,১,শরীয়তপুর,শরীয়তপুর ১,summary,N/A
748.jpg,1,58,,যশোর,যশোর,word,99.91
748.jpg,2,20,,,,,
748.jpg,3,1,,,,,
748.jpg,4,7,৭,,৭,number,35.06
748.jpg,5,6,,,,,
748.jpg,6,0,,,,,
748.jpg,7,3,,,,,
748.jpg,8,5,৫,,৫,number,65.94
748.jpg,ALL,N/A,৭,যশোর,যশোর ৭,summary,N/A
459.jpg,1,47,,কক্সবাজার,কক্সবাজার,word,87.96
459.jpg,2,12,,,,,
459.jpg,3,2,,,,,
459.jpg,4,4,,,,,
459.jpg,5,6,,,,,
459.jpg,6,8,৮,,৮,number,83.43
459.jpg,7,0,,,,,
459.jpg,8,1,৬১,,৬১,number,19.38
459.jpg,ALL,N/A,৮,কক্সবাজার,কক্সবাজার ৮,summary,N/A
2145.jpg,1,49,,,,,
2145.jpg,2,10,,মেট্রো,মেট্রো,word,94.19
2145.jpg,3,19,,,,,
2145.jpg,4,1,,,,,
2145.jpg,5,8,৮,,৮,number,98.72
2145.jpg,6,0,,,,,
2145.jpg,7,7,,,,,
2145.jpg,8,0,,,,,
2145.jpg,9,9,,,,,
2145.jpg,ALL,N/A,৮,মেট্রো,মেট্রো ৮,summary,N/A
150.jpeg,1,49,,ঢাকা,ঢাকা,word,83.56
150.jpeg,2,10,,মেট্রো,মেট্রো,word,77.79
150.jpeg,3,20,,,,,
150.jpeg,4,5,,,,,
150.jpeg,5,3,,,,,
150.jpeg,6,3,,,,,
150.jpeg,7,6,,,,,
150.jpeg,8,8,,,,,
150.jpeg,9,9,,,,,
150.jpeg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
2034.jpg,1,49,,ঢাকা,ঢাকা,word,99.41
2034.jpg,2,10,,মেট্রো,মেট্রো,word,85.87
2034.jpg,3,19,,,,,
2034.jpg,4,1,,,,,
2034.jpg,5,5,৫,,৫,number,99.20
2034.jpg,6,5,,,,,
2034.jpg,7,2,,,,,
2034.jpg,8,7,,,,,
2034.jpg,9,6,,,,,
2034.jpg,ALL,N/A,৫,ঢাকা,ঢাকা ৫,summary,N/A
1512.jpg,1,59,,,,,
1512.jpg,2,27,,,,,
1512.jpg,3,1,,,,,
1512.jpg,4,4,,,,,
1512.jpg,5,7,,,,,
1512.jpg,6,8,,,,,
1512.jpg,7,9,,,,,
1512.jpg,8,2,,,,,
1512.jpg,ALL,N/A,,,N/A,summary,N/A
237.jpg,1,49,,ঢাকা,ঢাকা,word,82.65
237.jpg,2,10,,,,,
237.jpg,3,12,,,,,
237.jpg,4,1,,,,,
237.jpg,5,4,,,,,
237.jpg,6,0,,,,,
237.jpg,7,0,,,,,
237.jpg,8,8,,,,,
237.jpg,9,2,,,,,
237.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
262.jpg,1,44,,,,,
262.jpg,2,10,,মেট্রো,মেট্রো,word,91.99
262.jpg,3,18,,,,,
262.jpg,4,1,,,,,
262.jpg,5,2,,,,,
262.jpg,6,6,,,,,
262.jpg,7,4,,,,,
262.jpg,8,1,,,,,
262.jpg,9,7,,,,,
262.jpg,ALL,N/A,,মেট্রো,মেট্রো,summary,N/A
2248.jpg,1,39,,বরিশাল,বরিশাল,word,86.93
2248.jpg,2,25,,,,,
2248.jpg,3,1,,,,,
2248.jpg,4,1,,,,,
2248.jpg,5,1,১,,১,number,23.92
2248.jpg,6,8,৮,,৮,number,97.89
2248.jpg,7,0,,,,,
2248.jpg,8,2,,,,,
2248.jpg,ALL,N/A,১,বরিশাল,বরিশাল ১,summary,N/A
129.jpeg,1,98,,,,,
129.jpeg,2,20,,,,,
129.jpeg,3,1,,,,,
129.jpeg,4,2,,,,,
129.jpeg,5,2,,,,,
129.jpeg,6,3,,,,,
129.jpeg,7,3,,,,,
129.jpeg,8,5,,,,,
129.jpeg,ALL,N/A,,,N/A,summary,N/A
1763.jpg,1,44,,,,,
1763.jpg,2,10,,মেট্রো,মেট্রো,word,76.26
1763.jpg,3,11,,,,,
1763.jpg,4,1,,,,,
1763.jpg,5,1,,,,,
1763.jpg,6,0,,,,,
1763.jpg,7,3,,,,,
1763.jpg,8,2,,,,,
1763.jpg,9,9,,,,,
1763.jpg,ALL,N/A,,মেট্রো,মেট্রো,summary,N/A
1334.jpg,1,80,০,,০,number,2.65
1334.jpg,2,25,,,,,
1334.jpg,3,7,,,,,
1334.jpg,4,8,,,,,
1334.jpg,5,9,,,,,
1334.jpg,6,0,,,,,
1334.jpg,7,1,,,,,
1334.jpg,8,2,,,,,
1334.jpg,ALL,N/A,০,,০,summary,N/A
737.jpg,1,88,,রাজবাড়ী,রাজবাড়ী,word,85.03
737.jpg,2,101,,,,,
737.jpg,3,9,,,,,
737.jpg,4,1,,,,,
737.jpg,5,0,,,,,
737.jpg,6,2,,,,,
737.jpg,7,1,,,,,
737.jpg,8,9,,,,,
737.jpg,ALL,N/A,,রাজবাড়ী,রাজবাড়ী,summary,N/A
1131.jpg,1,63,,খুলনা,খুলনা,word,99.81
1131.jpg,2,31,,,,,
1131.jpg,3,7,,,,,
1131.jpg,4,8,৮,,৮,number,99.08
1131.jpg,5,9,,,,,
1131.jpg,6,0,,,,,
1131.jpg,7,0,,,,,
1131.jpg,8,1,১,,১,number,99.99
1131.jpg,ALL,N/A,৮,খুলনা,খুলনা ৮,summary,N/A
2091.jpg,1,49,,,,,
2091.jpg,2,10,,মেট্রো,মেট্রো,word,75.75
2091.jpg,3,18,,,,,
2091.jpg,4,2,,,,,
2091.jpg,5,9,৯,,৯,number,95.45
2091.jpg,6,3,,,,,
2091.jpg,7,5,৫,,৫,number,81.16
2091.jpg,8,9,,,,,
2091.jpg,9,2,২,,২,number,40.77
2091.jpg,ALL,N/A,৯,মেট্রো,মেট্রো ৯,summary,N/A
807.jpg,1,85,,পটুয়াখালী,পটুয়াখালী,word,79.66
807.jpg,2,20,,,,,
807.jpg,3,1,,,,,
807.jpg,4,1,,,,,
807.jpg,5,6,,,,,
807.jpg,6,3,,,,,
807.jpg,7,0,,,,,
807.jpg,8,0,,,,,
807.jpg,ALL,N/A,,পটুয়াখালী,পটুয়াখালী,summary,N/A
1172.jpg,1,67,,লক্ষ্মীপুর,লক্ষ্মীপুর,word,84.72
1172.jpg,2,11,,,,,
1172.jpg,3,5,,,,,
1172.jpg,4,6,৬,,৬,number,98.19
1172.jpg,5,7,,,,,
1172.jpg,6,8,৮,,৮,number,95.52
1172.jpg,7,0,,,,,
1172.jpg,8,1,,,,,
1172.jpg,ALL,N/A,৬,লক্ষ্মীপুর,লক্ষ্মীপুর ৬,summary,N/A
503.jpg,1,48,,,,,
503.jpg,2,13,,,,,
503.jpg,3,1,,,,,
503.jpg,4,2,,,,,
503.jpg,5,3,,,,,
503.jpg,6,4,,,,,
503.jpg,7,5,,,,,
503.jpg,8,6,৬,,৬,number,93.27
503.jpg,ALL,N/A,৬,,৬,summary,N/A
1828.jpg,1,91,,রংপুর,রংপুর,word,92.79
1828.jpg,2,25,,,,,
1828.jpg,3,1,১১,,১১,number,52.93
1828.jpg,4,1,১,,১,number,71.98
1828.jpg,5,4,,,,,
1828.jpg,6,7,৭,,৭,number,91.41
1828.jpg,7,4,,,,,
1828.jpg,8,1,১,,১,number,99.61
1828.jpg,ALL,N/A,১,রংপুর,রংপুর ১,summary,N/A
2606.jpg,1,84,,,,,
2606.jpg,2,20,,,,,
2606.jpg,3,1,,,,,
2606.jpg,4,1,,,,,
2606.jpg,5,5,,,,,
2606.jpg,6,3,,,,,
2606.jpg,7,2,,,,,
2606.jpg,8,4,,,,,
2606.jpg,ALL,N/A,,,N/A,summary,N/A
2277.jpg,1,49,,,,,
2277.jpg,2,10,,,,,
2277.jpg,3,15,,,,,
2277.jpg,4,1,,,,,
2277.jpg,5,1,,,,,
2277.jpg,6,3,,,,,
2277.jpg,7,9,,,,,
2277.jpg,8,8,,,,,
2277.jpg,9,0,,,,,
2277.jpg,ALL,N/A,,,N/A,summary,N/A
496.jpg,1,48,,কুমিল্লা,কুমিল্লা,word,84.93
496.jpg,2,13,,,,,
496.jpg,3,3,,,,,
496.jpg,4,4,,,,,
496.jpg,5,5,,,,,
496.jpg,6,6,,,,,
496.jpg,7,7,৭,,৭,number,79.11
496.jpg,8,8,৮,,৮,number,8.19
496.jpg,ALL,N/A,৭,কুমিল্লা,কুমিল্লা ৭,summary,N/A
2239.jpg,1,49,,,,,
2239.jpg,2,10,,,,,
2239.jpg,3,31,,,,,
2239.jpg,4,2,,,,,
2239.jpg,5,0,,,,,
2239.jpg,6,3,,,,,
2239.jpg,7,8,,,,,
2239.jpg,8,5,,,,,
2239.jpg,9,7,৭,,৭,number,40.31
2239.jpg,ALL,N/A,৭,,৭,summary,N/A
2463.jpg,1,63,,,,,
2463.jpg,2,10,,মেট্রো,মেট্রো,word,80.29
2463.jpg,3,20,,,,,
2463.jpg,4,1,১,,১,number,62.18
2463.jpg,5,3,,,,,
2463.jpg,6,5,,,,,
2463.jpg,7,1,১,,১,number,99.99
2463.jpg,8,8,,,,,
2463.jpg,9,0,,,,,
2463.jpg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
2409.jpg,1,44,,,,,
2409.jpg,2,10,,,,,
2409.jpg,3,18,,,,,
2409.jpg,4,1,৩,,৩,number,7.06
2409.jpg,5,3,,,,,
2409.jpg,6,1,,,,,
2409.jpg,7,6,,,,,
2409.jpg,8,1,,,,,
2409.jpg,9,2,,,,,
2409.jpg,ALL,N/A,৩,,৩,summary,N/A
597.jpg,1,55,,,,,
597.jpg,2,21,,,,,
597.jpg,3,1,,,,,
597.jpg,4,2,১,,১,number,80.16
597.jpg,5,3,,,,,
597.jpg,6,4,,,,,
597.jpg,7,5,,,,,
597.jpg,8,6,,,,,
597.jpg,ALL,N/A,১,,১,summary,N/A
2101.jpg,1,49,,,,,
2101.jpg,2,10,,,,,
2101.jpg,3,24,,,,,
2101.jpg,4,1,,,,,
2101.jpg,5,2,,,,,
2101.jpg,6,0,,,,,
2101.jpg,7,0,,,,,
2101.jpg,8,8,,,,,
2101.jpg,9,8,,,,,
2101.jpg,ALL,N/A,,,N/A,summary,N/A
2418.jpg,1,49,,,,,
2418.jpg,2,10,,,,,
2418.jpg,3,18,,,,,
2418.jpg,4,3,,,,,
2418.jpg,5,4,,,,,
2418.jpg,6,0,,,,,
2418.jpg,7,2,১,,১,number,99.75
2418.jpg,8,8,,,,,
2418.jpg,9,2,,,,,
2418.jpg,ALL,N/A,১,,১,summary,N/A
480.jpg,1,48,,কুমিল্লা,কুমিল্লা,word,85.26
480.jpg,2,13,৮,,৮,number,16.50
480.jpg,3,5,,,,,
480.jpg,4,6,,,,,
480.jpg,5,7,,,,,
480.jpg,6,8,,,,,
480.jpg,7,0,,,,,
480.jpg,8,1,১১,,১১,number,23.82
480.jpg,ALL,N/A,৮,কুমিল্লা,কুমিল্লা ৮,summary,N/A
1278.jpg,1,75,,,,,
1278.jpg,2,33,,,,,
1278.jpg,3,7,৭,,৭,number,34.23
1278.jpg,4,8,,,,,
1278.jpg,5,9,,,,,
1278.jpg,6,0,,,,,
1278.jpg,7,1,,,,,
1278.jpg,8,2,,,,,
1278.jpg,ALL,N/A,৭,,৭,summary,N/A
245.jpg,1,49,,,,,
245.jpg,2,10,,,,,
245.jpg,3,19,,,,,
245.jpg,4,1,,,,,
245.jpg,5,7,,,,,
245.jpg,6,7,,,,,
245.jpg,7,4,,,,,
245.jpg,8,6,,,,,
245.jpg,9,0,,,,,
245.jpg,ALL,N/A,,,N/A,summary,N/A
1583.jpg,1,96,,সুনামগঞ্জ,সুনামগঞ্জ,word,86.81
1583.jpg,2,12,,,,,
1583.jpg,3,2,,,,,
1583.jpg,4,3,,,,,
1583.jpg,5,4,,,,,
1583.jpg,6,5,,,,,
1583.jpg,7,6,৬,,৬,number,99.59
1583.jpg,8,7,,,,,
1583.jpg,ALL,N/A,৬,সুনামগঞ্জ,সুনামগঞ্জ ৬,summary,N/A
1976.jpg,1,58,,,,,
1976.jpg,2,17,,,,,
1976.jpg,3,0,,,,,
1976.jpg,4,2,২,,২,number,70.80
1976.jpg,5,0,,,,,
1976.jpg,6,9,৯,,৯,number,86.64
1976.jpg,7,0,,,,,
1976.jpg,8,7,৭,,৭,number,73.40
1976.jpg,ALL,N/A,২,,২,summary,N/A
902.jpg,1,91,,রংপুর,রংপুর,word,98.84
902.jpg,2,25,,,,,
902.jpg,3,1,,,,,
902.jpg,4,1,,,,,
902.jpg,5,2,,,,,
902.jpg,6,9,,,,,
902.jpg,7,1,,,,,
902.jpg,8,0,,,,,
902.jpg,ALL,N/A,,রংপুর,রংপুর,summary,N/A
2154.jpg,1,49,,,,,
2154.jpg,2,10,,,,,
2154.jpg,3,18,,,,,
2154.jpg,4,2,,,,,
2154.jpg,5,0,,,,,
2154.jpg,6,0,,,,,
2154.jpg,7,6,৬,,৬,number,95.00
2154.jpg,8,9,,,,,
2154.jpg,9,7,,,,,
2154.jpg,ALL,N/A,৬,,৬,summary,N/A
889.jpg,1,89,,,,,
889.jpg,2,25,,,,,
889.jpg,3,1,,,,,
889.jpg,4,1,১,,১,number,69.07
889.jpg,5,2,,,,,
889.jpg,6,5,,,,,
889.jpg,7,8,,,,,
889.jpg,8,8,,,,,
889.jpg,ALL,N/A,১,,১,summary,N/A
2567.jpg,1,49,,ঢাকা,ঢাকা,word,85.91
2567.jpg,2,10,,মেট্রো,মেট্রো,word,69.76
2567.jpg,3,23,,,,,
2567.jpg,4,9,,,,,
2567.jpg,5,5,,,,,
2567.jpg,6,7,৭,,৭,number,39.96
2567.jpg,7,3,,,,,
2567.jpg,8,3,৩,,৩,number,96.90
2567.jpg,9,0,,,,,
2567.jpg,ALL,N/A,৭,ঢাকা,ঢাকা ৭,summary,N/A
1345.jpg,1,76,,,,,
1345.jpg,2,32,,,,,
1345.jpg,3,8,৩,,৩,number,29.75
1345.jpg,4,8,৩,,৩,number,71.41
1345.jpg,5,0,,,,,
1345.jpg,6,1,,,,,
1345.jpg,7,7,,,,,
1345.jpg,8,9,,,,,
1345.jpg,ALL,N/A,৩,,৩,summary,N/A
1663.jpg,1,63,,,,,
1663.jpg,2,10,,,,,
1663.jpg,3,20,,,,,
1663.jpg,4,1,,,,,
1663.jpg,5,3,,,,,
1663.jpg,6,3,,,,,
1663.jpg,7,3,,,,,
1663.jpg,8,5,,,,,
1663.jpg,9,5,,,,,
1663.jpg,ALL,N/A,,,N/A,summary,N/A
261.jpg,1,49,,ঢাকা,ঢাকা,word,65.78
261.jpg,2,10,,,,,
261.jpg,3,12,,,,,
261.jpg,4,0,,,,,
261.jpg,5,2,,,,,
261.jpg,6,1,,,,,
261.jpg,7,4,,,,,
261.jpg,8,2,,,,,
261.jpg,9,8,,,,,
261.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
305.jpg,1,49,,ঢাকা,ঢাকা,word,78.33
